Order_ID,Customer_ID,Order_Date,Order_Timestamp,Order_Status,Channel,Category,Subcategory,Items_Count,Order_Subtotal,Discount_Amount,Discount_Pct,Shipping_Cost,Tax_Amount,Order_Total,Payment_Method,Device_Type,Coupon_Code,Currency
ORD-122800,CUST-001840,2024-12-19,2024-12-19 04:25:00,Cancelled,Mobile App,Sports,Sub_C,19,480.14,0.0,0,0.0,38.41,518.55,PayPal,Mobile,,USD
ORD-122801,CUST-001840,2024-12-20,2024-12-20 17:51:00,Pending,Phone,Clothing,Sub_D,7,265.52,0.0,0,0.0,21.24,286.76,PayPal,Tablet,,USD
ORD-122802,CUST-001840,2025-01-01,2025-01-01 23:49:00,Cancelled,Online,Home & Garden,Sub_E,10,357.41,0.0,0,0.0,28.59,386.0,Google Pay,Mobile,,USD
ORD-122803,CUST-001840,2025-01-11,2025-01-11 07:14:00,Pending,Mobile App,Books,Sub_C,13,372.43,0.0,0,0.0,29.79,402.22,Debit Card,Desktop,,USD
ORD-122804,CUST-001840,2025-01-12,2025-01-12 22:33:00,Cancelled,In-Store,Books,Sub_E,8,201.32,0.0,0,0.0,16.11,217.43,Credit Card,Tablet,,USD
ORD-122805,CUST-001840,2025-02-14,2025-02-14 04:15:00,Refunded,Online,Home & Garden,Sub_A,8,264.51,0.0,0,0.0,21.16,285.67,Apple Pay,Tablet,,USD
ORD-122806,CUST-001840,2025-02-26,2025-02-26 01:18:00,Completed,Mobile App,Books,Sub_D,8,408.5,0.0,0,0.0,32.68,441.18,Google Pay,Mobile,,USD
ORD-122807,CUST-001840,2025-04-01,2025-04-01 01:28:00,Completed,In-Store,Books,Sub_A,8,284.73,0.0,0,0.0,22.78,307.51,PayPal,Mobile,,USD
ORD-122808,CUST-001840,2025-05-03,2025-05-03 11:51:00,Completed,Social Media,Books,Sub_A,9,424.43,0.0,0,0.0,33.95,458.38,Credit Card,Mobile,,USD
ORD-122809,CUST-001840,2025-05-05,2025-05-05 16:14:00,Completed,Mobile App,Electronics,Sub_A,21,387.41,0.0,0,0.0,30.99,418.4,Credit Card,Tablet,,USD
ORD-122810,CUST-001840,2025-05-28,2025-05-28 10:39:00,Cancelled,Mobile App,Clothing,Sub_B,6,320.11,48.02,15,0.0,21.77,293.86,BNPL,Desktop,,USD
ORD-122811,CUST-001840,2025-06-03,2025-06-03 23:46:00,Refunded,Mobile App,Books,Sub_E,6,154.22,0.0,0,0.0,12.34,166.56,Apple Pay,Desktop,,USD
ORD-122812,CUST-001840,2025-06-04,2025-06-04 02:31:00,Cancelled,Phone,Electronics,Sub_D,10,436.44,0.0,0,0.0,34.92,471.36,PayPal,Desktop,,USD
ORD-122813,CUST-001840,2025-06-29,2025-06-29 15:31:00,Completed,In-Store,Clothing,Sub_E,13,389.23,0.0,0,0.0,31.14,420.37,PayPal,Mobile,,USD
ORD-122814,CUST-001840,2025-07-01,2025-07-01 21:57:00,Completed,In-Store,Sports,Sub_B,4,168.98,0.0,0,0.0,13.52,182.5,Apple Pay,Desktop,,USD
ORD-122815,CUST-001840,2025-07-06,2025-07-06 05:23:00,Completed,Phone,Books,Sub_D,4,154.83,0.0,0,0.0,12.39,167.22,PayPal,Desktop,,USD
ORD-122816,CUST-001840,2025-07-07,2025-07-07 01:39:00,Completed,Online,Books,Sub_B,11,430.7,0.0,0,0.0,34.46,465.16,Debit Card,Desktop,,USD
ORD-122817,CUST-001840,2025-07-11,2025-07-11 23:01:00,Cancelled,Mobile App,Clothing,Sub_E,5,213.9,0.0,0,0.0,17.11,231.01,Debit Card,Desktop,,USD
ORD-122818,CUST-001840,2025-07-12,2025-07-12 04:18:00,Pending,Mobile App,Books,Sub_D,8,223.65,0.0,0,0.0,17.89,241.54,Debit Card,Tablet,,USD
ORD-122819,CUST-001840,2025-08-02,2025-08-02 23:27:00,Pending,Online,Books,Sub_E,10,301.07,0.0,0,0.0,24.09,325.16,Debit Card,Mobile,,USD
ORD-122820,CUST-001840,2025-08-03,2025-08-03 10:32:00,Completed,Mobile App,Books,Sub_D,5,161.19,0.0,0,0.0,12.9,174.09,Credit Card,Mobile,,USD
ORD-122821,CUST-001840,2025-08-16,2025-08-16 20:57:00,Completed,Online,Home & Garden,Sub_D,7,300.14,0.0,0,0.0,24.01,324.15,Apple Pay,Desktop,,USD
ORD-122822,CUST-001840,2025-08-25,2025-08-25 13:34:00,Completed,Online,Books,Sub_A,14,495.36,0.0,0,0.0,39.63,534.99,Credit Card,Desktop,,USD
ORD-122823,CUST-001840,2025-08-28,2025-08-28 14:55:00,Pending,In-Store,Books,Sub_E,23,358.96,0.0,0,0.0,28.72,387.68,Credit Card,Mobile,,USD
ORD-122824,CUST-001840,2025-08-28,2025-08-28 00:14:00,Completed,Online,Books,Sub_E,9,385.57,0.0,0,0.0,30.85,416.42,Credit Card,Desktop,,USD
ORD-122825,CUST-001840,2025-09-01,2025-09-01 14:42:00,Pending,Social Media,Books,Sub_E,13,283.85,0.0,0,0.0,22.71,306.56,Google Pay,Desktop,,USD
ORD-122826,CUST-001840,2025-09-16,2025-09-16 09:26:00,Completed,Online,Clothing,Sub_B,26,488.93,0.0,0,0.0,39.11,528.04,Credit Card,Desktop,,USD
ORD-122827,CUST-001840,2025-09-23,2025-09-23 11:11:00,Pending,In-Store,Books,Sub_B,14,358.32,0.0,0,0.0,28.67,386.99,Credit Card,Mobile,,USD
ORD-122828,CUST-001840,2025-10-02,2025-10-02 22:28:00,Completed,Online,Books,Sub_C,10,394.22,59.13,15,0.0,26.81,361.9,PayPal,Mobile,,USD
ORD-122829,CUST-001840,2025-10-04,2025-10-04 11:25:00,Completed,In-Store,Books,Sub_C,26,491.17,0.0,0,0.0,39.29,530.46,Apple Pay,Tablet,,USD
ORD-122830,CUST-001840,2025-10-09,2025-10-09 12:27:00,Pending,In-Store,Books,Sub_B,13,429.17,85.83,20,0.0,27.47,370.81,PayPal,Desktop,FLASH20,USD
ORD-122831,CUST-001840,2025-10-16,2025-10-16 19:16:00,Completed,Phone,Books,Sub_E,8,187.93,0.0,0,0.0,15.03,202.96,PayPal,Mobile,,USD
ORD-122832,CUST-001840,2025-10-19,2025-10-19 04:07:00,Completed,Mobile App,Clothing,Sub_C,19,342.67,0.0,0,0.0,27.41,370.08,BNPL,Desktop,,USD
ORD-122833,CUST-001840,2025-10-30,2025-10-30 17:24:00,Completed,In-Store,Books,Sub_D,13,408.05,0.0,0,0.0,32.64,440.69,Credit Card,Mobile,,USD
ORD-122834,CUST-001840,2025-11-05,2025-11-05 18:36:00,Completed,Mobile App,Clothing,Sub_E,12,295.68,0.0,0,0.0,23.65,319.33,PayPal,Desktop,,USD
ORD-122835,CUST-001840,2025-11-18,2025-11-18 08:28:00,Completed,Online,Books,Sub_B,6,276.03,0.0,0,0.0,22.08,298.11,Credit Card,Mobile,,USD
ORD-122836,CUST-001840,2025-12-16,2025-12-16 08:44:00,Completed,Social Media,Books,Sub_C,6,325.41,0.0,0,0.0,26.03,351.44,Credit Card,Mobile,,USD
ORD-122837,CUST-001840,2025-12-25,2025-12-25 07:28:00,Completed,Online,Books,Sub_D,9,232.67,11.63,5,0.0,17.68,238.72,Credit Card,Desktop,NEWBIE,USD
ORD-122838,CUST-001840,2026-01-18,2026-01-18 10:18:00,Refunded,Mobile App,Books,Sub_A,9,387.61,0.0,0,0.0,31.01,418.62,Debit Card,Mobile,,USD
ORD-122839,CUST-001840,2026-01-27,2026-01-27 16:18:00,Cancelled,Online,Electronics,Sub_D,14,410.02,0.0,0,0.0,32.8,442.82,Credit Card,Tablet,,USD
ORD-122840,CUST-001840,2026-01-28,2026-01-28 04:57:00,Completed,Online,Books,Sub_C,9,444.29,0.0,0,0.0,35.54,479.83,Credit Card,Desktop,,USD
ORD-122841,CUST-001840,2026-02-06,2026-02-06 17:08:00,Pending,Mobile App,Books,Sub_C,4,187.23,0.0,0,0.0,14.98,202.21,Credit Card,Desktop,,USD
ORD-122842,CUST-001840,2026-02-16,2026-02-16 14:02:00,Pending,In-Store,Health & Beauty,Sub_D,18,385.96,38.6,10,0.0,27.79,375.15,Credit Card,Mobile,SUMMER25,USD
ORD-122843,CUST-001840,2026-03-09,2026-03-09 08:41:00,Cancelled,Mobile App,Clothing,Sub_C,14,279.5,0.0,0,0.0,22.36,301.86,Apple Pay,Desktop,,USD
ORD-122844,CUST-001840,2026-03-21,2026-03-21 09:22:00,Completed,In-Store,Books,Sub_D,13,227.3,0.0,0,0.0,18.18,245.48,Debit Card,Tablet,,USD
ORD-122845,CUST-001840,2026-04-01,2026-04-01 22:39:00,Cancelled,Mobile App,Books,Sub_B,4,187.1,0.0,0,0.0,14.97,202.07,Credit Card,Desktop,,USD
ORD-122846,CUST-001840,2026-04-11,2026-04-11 06:47:00,Completed,Mobile App,Books,Sub_A,6,182.91,0.0,0,0.0,14.63,197.54,Credit Card,Desktop,,USD
ORD-122847,CUST-001840,2026-04-19,2026-04-19 03:13:00,Completed,In-Store,Books,Sub_E,8,303.65,0.0,0,0.0,24.29,327.94,PayPal,Desktop,,USD
ORD-122848,CUST-001840,2026-04-27,2026-04-27 22:35:00,Completed,Mobile App,Books,Sub_C,6,251.32,0.0,0,0.0,20.11,271.43,PayPal,Mobile,,USD
ORD-122849,CUST-001840,2026-05-07,2026-05-07 13:35:00,Completed,Mobile App,Electronics,Sub_E,9,406.47,0.0,0,0.0,32.52,438.99,Apple Pay,Desktop,,USD
ORD-122850,CUST-001840,2026-05-20,2026-05-20 07:39:00,Completed,Mobile App,Books,Sub_D,23,464.08,0.0,0,0.0,37.13,501.21,Credit Card,Desktop,,USD
ORD-122851,CUST-001840,2026-05-20,2026-05-20 13:50:00,Pending,Phone,Books,Sub_A,16,486.95,0.0,0,0.0,38.96,525.91,Credit Card,Mobile,,USD
ORD-122852,CUST-001840,2026-06-01,2026-06-01 04:05:00,Completed,Online,Electronics,Sub_D,10,246.35,0.0,0,0.0,19.71,266.06,Credit Card,Mobile,,USD
ORD-122853,CUST-001840,2026-06-09,2026-06-09 21:22:00,Pending,Mobile App,Books,Sub_D,11,346.04,34.6,10,0.0,24.92,336.36,Credit Card,Tablet,FALL15,USD
ORD-122854,CUST-001841,2023-05-14,2023-05-14 07:21:00,Completed,In-Store,Electronics,Sub_B,3,87.34,0.0,0,0.0,6.99,94.33,Credit Card,Mobile,,USD
ORD-122855,CUST-001841,2024-08-16,2024-08-16 12:56:00,Completed,In-Store,Home & Garden,Sub_E,2,70.87,0.0,0,0.0,5.67,76.54,Debit Card,Mobile,,USD
ORD-122856,CUST-001841,2026-05-20,2026-05-20 16:23:00,Completed,Mobile App,Clothing,Sub_D,1,55.09,0.0,0,0.0,4.41,59.5,Apple Pay,Mobile,,USD
ORD-122857,CUST-001842,2022-12-16,2022-12-16 20:23:00,Cancelled,Phone,Electronics,Sub_C,7,129.17,0.0,0,0.0,10.33,139.5,Credit Card,Desktop,,USD
ORD-122858,CUST-001842,2023-01-26,2023-01-26 12:01:00,Cancelled,Online,Home & Garden,Sub_C,3,145.39,0.0,0,0.0,11.63,157.02,Debit Card,Mobile,,USD
ORD-122859,CUST-001842,2023-03-21,2023-03-21 12:26:00,Completed,Online,Home & Garden,Sub_C,3,153.42,0.0,0,0.0,12.27,165.69,PayPal,Desktop,,USD
ORD-122860,CUST-001842,2023-04-01,2023-04-01 12:50:00,Completed,Online,Home & Garden,Sub_D,2,134.01,20.1,15,0.0,9.11,123.02,Debit Card,Desktop,LOYALTY5,USD
ORD-122861,CUST-001842,2023-05-02,2023-05-02 16:47:00,Completed,Online,Electronics,Sub_C,2,129.09,0.0,0,0.0,10.33,139.42,Credit Card,Desktop,,USD
ORD-122862,CUST-001842,2023-06-12,2023-06-12 05:35:00,Completed,In-Store,Books,Sub_C,6,112.53,0.0,0,0.0,9.0,121.53,Credit Card,Desktop,,USD
ORD-122863,CUST-001842,2023-06-18,2023-06-18 13:04:00,Completed,Mobile App,Home & Garden,Sub_A,3,100.12,0.0,0,0.0,8.01,108.13,Debit Card,Tablet,,USD
ORD-122864,CUST-001842,2023-08-18,2023-08-18 05:17:00,Completed,Phone,Clothing,Sub_A,3,83.45,0.0,0,0.0,6.68,90.13,Credit Card,Desktop,,USD
ORD-122865,CUST-001842,2023-08-20,2023-08-20 12:49:00,Completed,In-Store,Home & Garden,Sub_C,6,144.63,0.0,0,0.0,11.57,156.2,PayPal,Desktop,,USD
ORD-122866,CUST-001842,2024-01-23,2024-01-23 01:05:00,Completed,Online,Electronics,Sub_B,3,132.55,19.88,15,0.0,9.01,121.68,Credit Card,Mobile,LOYALTY5,USD
ORD-122867,CUST-001842,2024-02-13,2024-02-13 05:16:00,Completed,Mobile App,Home & Garden,Sub_D,5,156.23,0.0,0,0.0,12.5,168.73,BNPL,Mobile,,USD
ORD-122868,CUST-001842,2024-04-19,2024-04-19 17:40:00,Completed,Social Media,Electronics,Sub_E,1,79.41,0.0,0,0.0,6.35,85.76,Debit Card,Desktop,,USD
ORD-122869,CUST-001842,2024-04-22,2024-04-22 06:11:00,Completed,Online,Home & Garden,Sub_A,3,102.04,0.0,0,0.0,8.16,110.2,Credit Card,Tablet,,USD
ORD-122870,CUST-001842,2024-06-04,2024-06-04 06:05:00,Completed,Mobile App,Home & Garden,Sub_A,3,136.53,0.0,0,0.0,10.92,147.45,PayPal,Mobile,,USD
ORD-122871,CUST-001842,2024-06-15,2024-06-15 17:55:00,Completed,Social Media,Home & Garden,Sub_C,4,113.57,0.0,0,0.0,9.09,122.66,Credit Card,Tablet,,USD
ORD-122872,CUST-001842,2024-07-18,2024-07-18 07:43:00,Refunded,In-Store,Electronics,Sub_A,2,111.39,0.0,0,0.0,8.91,120.3,Google Pay,Mobile,,USD
ORD-122873,CUST-001842,2025-02-21,2025-02-21 16:08:00,Completed,Mobile App,Home & Garden,Sub_B,3,149.96,29.99,20,0.0,9.6,129.57,Debit Card,Desktop,,USD
ORD-122874,CUST-001842,2025-04-27,2025-04-27 00:38:00,Completed,Online,Home & Garden,Sub_D,2,77.38,0.0,0,0.0,6.19,83.57,Credit Card,Tablet,,USD
ORD-122875,CUST-001842,2025-09-26,2025-09-26 07:17:00,Completed,Mobile App,Home & Garden,Sub_B,1,66.09,0.0,0,0.0,5.29,71.38,Debit Card,Desktop,,USD
ORD-122876,CUST-001842,2026-04-26,2026-04-26 19:44:00,Completed,In-Store,Home & Garden,Sub_E,3,133.96,0.0,0,0.0,10.72,144.68,Credit Card,Desktop,,USD
ORD-122877,CUST-001843,2024-03-13,2024-03-13 01:18:00,Completed,Phone,Clothing,Sub_C,1,29.55,1.48,5,9.59,2.25,39.91,Apple Pay,Tablet,,USD
ORD-122878,CUST-001843,2024-04-10,2024-04-10 10:56:00,Completed,Mobile App,Clothing,Sub_D,1,71.41,0.0,0,0.0,5.71,77.12,Google Pay,Mobile,,USD
ORD-122879,CUST-001843,2024-04-17,2024-04-17 08:53:00,Completed,Online,Clothing,Sub_B,1,11.18,0.0,0,5.67,0.89,17.74,PayPal,Tablet,,USD
ORD-122880,CUST-001843,2024-04-28,2024-04-28 17:15:00,Completed,In-Store,Clothing,Sub_D,1,44.03,0.0,0,7.13,3.52,54.68,Credit Card,Desktop,,USD
ORD-122881,CUST-001843,2024-05-09,2024-05-09 10:49:00,Completed,Mobile App,Clothing,Sub_E,2,79.75,0.0,0,0.0,6.38,86.13,Google Pay,Desktop,,USD
ORD-122882,CUST-001843,2024-06-10,2024-06-10 23:35:00,Pending,In-Store,Clothing,Sub_C,3,82.33,12.35,15,0.0,5.6,75.58,Credit Card,Tablet,FLASH20,USD
ORD-122883,CUST-001844,2021-06-26,2021-06-26 21:37:00,Completed,Online,Books,Sub_A,10,474.52,0.0,0,0.0,37.96,512.48,Credit Card,Tablet,,USD
ORD-122884,CUST-001844,2021-07-05,2021-07-05 23:08:00,Completed,Mobile App,Books,Sub_D,4,191.48,0.0,0,0.0,15.32,206.8,PayPal,Desktop,,USD
ORD-122885,CUST-001844,2021-07-09,2021-07-09 13:10:00,Completed,Online,Books,Sub_A,6,299.19,0.0,0,0.0,23.94,323.13,Debit Card,Mobile,,USD
ORD-122886,CUST-001844,2021-10-22,2021-10-22 04:36:00,Completed,Mobile App,Health & Beauty,Sub_D,9,388.71,0.0,0,0.0,31.1,419.81,Credit Card,Mobile,,USD
ORD-122887,CUST-001844,2021-10-25,2021-10-25 03:49:00,Completed,Online,Sports,Sub_E,25,397.71,0.0,0,0.0,31.82,429.53,Google Pay,Mobile,,USD
ORD-122888,CUST-001844,2021-10-28,2021-10-28 18:41:00,Completed,Online,Books,Sub_B,6,300.61,0.0,0,0.0,24.05,324.66,Google Pay,Tablet,,USD
ORD-122889,CUST-001844,2021-12-23,2021-12-23 23:07:00,Completed,Phone,Food & Beverage,Sub_D,12,404.03,0.0,0,0.0,32.32,436.35,Credit Card,Tablet,,USD
ORD-122890,CUST-001844,2022-01-02,2022-01-02 23:18:00,Refunded,In-Store,Books,Sub_E,13,473.47,0.0,0,0.0,37.88,511.35,PayPal,Tablet,,USD
ORD-122891,CUST-001844,2022-01-03,2022-01-03 20:18:00,Cancelled,Online,Books,Sub_B,15,460.92,0.0,0,0.0,36.87,497.79,Google Pay,Mobile,,USD
ORD-122892,CUST-001844,2022-01-24,2022-01-24 04:57:00,Completed,Mobile App,Books,Sub_C,11,469.42,46.94,10,0.0,33.8,456.28,PayPal,Mobile,NEWBIE,USD
ORD-122893,CUST-001844,2022-01-24,2022-01-24 09:05:00,Completed,Social Media,Home & Garden,Sub_B,25,465.65,0.0,0,0.0,37.25,502.9,Credit Card,Tablet,,USD
ORD-122894,CUST-001844,2022-01-26,2022-01-26 01:00:00,Completed,Mobile App,Books,Sub_A,4,222.04,0.0,0,0.0,17.76,239.8,Google Pay,Desktop,,USD
ORD-122895,CUST-001844,2022-02-08,2022-02-08 08:13:00,Completed,In-Store,Books,Sub_C,14,471.72,0.0,0,0.0,37.74,509.46,PayPal,Mobile,,USD
ORD-122896,CUST-001844,2022-02-09,2022-02-09 16:40:00,Completed,Online,Books,Sub_A,7,354.96,70.99,20,0.0,22.72,306.69,Google Pay,Tablet,LOYALTY5,USD
ORD-122897,CUST-001844,2022-02-18,2022-02-18 22:18:00,Completed,Mobile App,Home & Garden,Sub_B,7,167.21,0.0,0,0.0,13.38,180.59,PayPal,Desktop,,USD
ORD-122898,CUST-001844,2022-03-13,2022-03-13 23:32:00,Completed,Phone,Home & Garden,Sub_B,10,369.11,0.0,0,0.0,29.53,398.64,Credit Card,Mobile,,USD
ORD-122899,CUST-001844,2022-03-16,2022-03-16 13:21:00,Completed,Online,Sports,Sub_C,12,424.1,0.0,0,0.0,33.93,458.03,PayPal,Tablet,,USD
ORD-122900,CUST-001844,2022-03-17,2022-03-17 22:18:00,Completed,Mobile App,Books,Sub_E,20,369.96,0.0,0,0.0,29.6,399.56,Debit Card,Mobile,,USD
ORD-122901,CUST-001844,2022-03-19,2022-03-19 12:36:00,Completed,Online,Books,Sub_C,9,428.64,0.0,0,0.0,34.29,462.93,Credit Card,Desktop,,USD
ORD-122902,CUST-001844,2022-06-07,2022-06-07 12:20:00,Completed,Online,Books,Sub_D,9,416.74,0.0,0,0.0,33.34,450.08,Apple Pay,Desktop,,USD
ORD-122903,CUST-001844,2022-06-10,2022-06-10 10:14:00,Completed,Online,Books,Sub_D,9,206.97,0.0,0,0.0,16.56,223.53,PayPal,Mobile,,USD
ORD-122904,CUST-001844,2022-06-16,2022-06-16 23:22:00,Completed,Online,Books,Sub_E,13,279.33,0.0,0,0.0,22.35,301.68,Credit Card,Desktop,,USD
ORD-122905,CUST-001844,2022-06-20,2022-06-20 17:40:00,Completed,Online,Sports,Sub_E,11,445.01,0.0,0,0.0,35.6,480.61,Debit Card,Desktop,,USD
ORD-122906,CUST-001844,2022-07-11,2022-07-11 02:52:00,Completed,Online,Books,Sub_B,6,212.13,0.0,0,0.0,16.97,229.1,Google Pay,Desktop,,USD
ORD-122907,CUST-001844,2022-08-06,2022-08-06 15:02:00,Cancelled,Mobile App,Books,Sub_A,10,487.49,0.0,0,0.0,39.0,526.49,Credit Card,Mobile,,USD
ORD-122908,CUST-001844,2022-09-21,2022-09-21 18:49:00,Completed,Online,Books,Sub_E,8,390.33,0.0,0,0.0,31.23,421.56,Apple Pay,Mobile,,USD
ORD-122909,CUST-001844,2022-10-02,2022-10-02 11:51:00,Completed,Mobile App,Books,Sub_E,8,375.46,0.0,0,0.0,30.04,405.5,Debit Card,Desktop,,USD
ORD-122910,CUST-001844,2022-11-03,2022-11-03 05:18:00,Completed,Online,Home & Garden,Sub_C,6,274.12,0.0,0,0.0,21.93,296.05,Credit Card,Desktop,,USD
ORD-122911,CUST-001844,2022-11-09,2022-11-09 23:05:00,Cancelled,In-Store,Books,Sub_E,7,293.24,0.0,0,0.0,23.46,316.7,PayPal,Desktop,,USD
ORD-122912,CUST-001844,2022-11-20,2022-11-20 13:00:00,Pending,Mobile App,Automotive,Sub_E,9,392.32,0.0,0,0.0,31.39,423.71,PayPal,Tablet,,USD
ORD-122913,CUST-001844,2022-12-09,2022-12-09 03:54:00,Completed,Online,Electronics,Sub_B,15,268.46,0.0,0,0.0,21.48,289.94,PayPal,Mobile,,USD
ORD-122914,CUST-001844,2023-01-10,2023-01-10 05:37:00,Refunded,Online,Electronics,Sub_E,7,169.77,0.0,0,0.0,13.58,183.35,Credit Card,Mobile,,USD
ORD-122915,CUST-001844,2023-02-24,2023-02-24 06:07:00,Completed,In-Store,Books,Sub_B,9,243.22,48.64,20,0.0,15.57,210.15,Credit Card,Desktop,WELCOME,USD
ORD-122916,CUST-001844,2023-03-06,2023-03-06 23:39:00,Completed,Mobile App,Books,Sub_D,14,267.45,0.0,0,0.0,21.4,288.85,Credit Card,Tablet,,USD
ORD-122917,CUST-001844,2023-03-29,2023-03-29 23:07:00,Pending,Mobile App,Books,Sub_C,10,428.89,0.0,0,0.0,34.31,463.2,Credit Card,Desktop,,USD
ORD-122918,CUST-001844,2023-04-20,2023-04-20 16:58:00,Completed,Phone,Books,Sub_C,8,373.9,0.0,0,0.0,29.91,403.81,Credit Card,Desktop,,USD
ORD-122919,CUST-001844,2023-05-17,2023-05-17 06:34:00,Completed,Online,Books,Sub_C,11,182.77,0.0,0,0.0,14.62,197.39,Credit Card,Desktop,,USD
ORD-122920,CUST-001844,2023-05-20,2023-05-20 17:56:00,Completed,In-Store,Books,Sub_E,15,493.8,0.0,0,0.0,39.5,533.3,PayPal,Mobile,,USD
ORD-122921,CUST-001844,2023-05-31,2023-05-31 01:02:00,Refunded,Online,Electronics,Sub_E,7,237.86,23.79,10,0.0,17.13,231.2,Google Pay,Desktop,,USD
ORD-122922,CUST-001844,2023-06-30,2023-06-30 03:13:00,Completed,Phone,Books,Sub_E,9,398.93,0.0,0,0.0,31.91,430.84,Debit Card,Mobile,,USD
ORD-122923,CUST-001844,2023-07-06,2023-07-06 01:06:00,Completed,Online,Books,Sub_C,5,182.45,0.0,0,0.0,14.6,197.05,Debit Card,Tablet,,USD
ORD-122924,CUST-001844,2023-07-07,2023-07-07 12:52:00,Completed,Online,Books,Sub_B,12,284.53,0.0,0,0.0,22.76,307.29,Credit Card,Mobile,,USD
ORD-122925,CUST-001844,2023-07-17,2023-07-17 05:20:00,Completed,Mobile App,Sports,Sub_D,20,398.08,0.0,0,0.0,31.85,429.93,PayPal,Mobile,,USD
ORD-122926,CUST-001844,2023-07-27,2023-07-27 08:03:00,Cancelled,Online,Books,Sub_A,5,195.17,0.0,0,0.0,15.61,210.78,Credit Card,Mobile,,USD
ORD-122927,CUST-001844,2023-07-31,2023-07-31 18:00:00,Refunded,Mobile App,Books,Sub_D,13,331.96,0.0,0,0.0,26.56,358.52,Apple Pay,Tablet,,USD
ORD-122928,CUST-001844,2023-08-11,2023-08-11 14:05:00,Completed,Online,Books,Sub_B,11,492.65,0.0,0,0.0,39.41,532.06,Debit Card,Tablet,,USD
ORD-122929,CUST-001844,2023-08-12,2023-08-12 06:07:00,Completed,In-Store,Books,Sub_A,7,306.15,0.0,0,0.0,24.49,330.64,Credit Card,Tablet,,USD
ORD-122930,CUST-001844,2023-08-14,2023-08-14 04:21:00,Completed,In-Store,Books,Sub_A,10,337.5,0.0,0,0.0,27.0,364.5,Credit Card,Mobile,,USD
ORD-122931,CUST-001844,2023-08-25,2023-08-25 08:49:00,Completed,Online,Books,Sub_B,10,469.99,0.0,0,0.0,37.6,507.59,Google Pay,Tablet,,USD
ORD-122932,CUST-001844,2023-10-29,2023-10-29 00:19:00,Refunded,Online,Books,Sub_B,3,173.52,0.0,0,0.0,13.88,187.4,Debit Card,Desktop,,USD
ORD-122933,CUST-001844,2023-11-09,2023-11-09 01:26:00,Completed,Online,Books,Sub_E,14,346.19,0.0,0,0.0,27.7,373.89,Google Pay,Desktop,,USD
ORD-122934,CUST-001844,2023-11-16,2023-11-16 10:08:00,Completed,Online,Books,Sub_A,7,298.54,0.0,0,0.0,23.88,322.42,Apple Pay,Desktop,,USD
ORD-122935,CUST-001844,2023-11-22,2023-11-22 09:55:00,Completed,Mobile App,Books,Sub_A,7,308.94,0.0,0,0.0,24.72,333.66,Google Pay,Desktop,,USD
ORD-122936,CUST-001844,2024-01-18,2024-01-18 03:32:00,Pending,Online,Books,Sub_E,4,238.27,0.0,0,0.0,19.06,257.33,Credit Card,Tablet,,USD
ORD-122937,CUST-001844,2024-01-28,2024-01-28 03:08:00,Completed,Mobile App,Books,Sub_C,4,197.64,0.0,0,0.0,15.81,213.45,PayPal,Desktop,,USD
ORD-122938,CUST-001844,2024-02-24,2024-02-24 21:11:00,Pending,Phone,Books,Sub_D,11,510.36,0.0,0,0.0,40.83,551.19,PayPal,Mobile,,USD
ORD-122939,CUST-001844,2024-03-10,2024-03-10 09:59:00,Completed,Mobile App,Books,Sub_D,6,309.73,61.95,20,0.0,19.82,267.6,Debit Card,Desktop,WELCOME,USD
ORD-122940,CUST-001844,2024-03-27,2024-03-27 17:24:00,Completed,Phone,Books,Sub_E,15,318.53,0.0,0,0.0,25.48,344.01,Credit Card,Desktop,,USD
ORD-122941,CUST-001844,2024-04-09,2024-04-09 04:49:00,Completed,Online,Electronics,Sub_C,12,296.88,0.0,0,0.0,23.75,320.63,Credit Card,Desktop,,USD
ORD-122942,CUST-001844,2024-07-04,2024-07-04 03:11:00,Completed,Online,Books,Sub_B,8,317.19,0.0,0,0.0,25.38,342.57,BNPL,Tablet,,USD
ORD-122943,CUST-001844,2024-07-04,2024-07-04 07:23:00,Pending,Online,Books,Sub_E,7,297.35,14.87,5,0.0,22.6,305.08,Credit Card,Desktop,FLASH20,USD
ORD-122944,CUST-001844,2024-08-15,2024-08-15 03:48:00,Completed,Phone,Books,Sub_A,6,282.09,0.0,0,0.0,22.57,304.66,Credit Card,Mobile,,USD
ORD-122945,CUST-001844,2024-09-18,2024-09-18 08:06:00,Refunded,Online,Books,Sub_E,8,354.33,0.0,0,0.0,28.35,382.68,Debit Card,Mobile,,USD
ORD-122946,CUST-001844,2024-09-27,2024-09-27 14:14:00,Completed,Online,Home & Garden,Sub_B,21,393.02,19.65,5,0.0,29.87,403.24,Debit Card,Desktop,SUMMER25,USD
ORD-122947,CUST-001844,2024-10-06,2024-10-06 16:14:00,Completed,Online,Clothing,Sub_E,4,159.75,0.0,0,0.0,12.78,172.53,PayPal,Mobile,,USD
ORD-122948,CUST-001844,2024-10-15,2024-10-15 06:38:00,Completed,Mobile App,Clothing,Sub_A,17,426.49,0.0,0,0.0,34.12,460.61,Credit Card,Mobile,,USD
ORD-122949,CUST-001844,2024-10-25,2024-10-25 14:46:00,Completed,Online,Food & Beverage,Sub_B,10,464.0,0.0,0,0.0,37.12,501.12,PayPal,Desktop,,USD
